itemId,destinationLabel,description,category,city,rating,lat,long,image,wikipediaArticle,coordinates
m6VkjWAq2QAYMRjycAE3ao,Masjid Daarut Tauhiid Bandung,"pada bulan Juli 1993 berdirilah sebuah masjid berlantai tiga, tepatnya di Jalan Gegerkalong Girang nomor 38 Bandung. Masjid ini sering dijuluki sebagai masjid seribu tangan karena dibangun secara gotong royong oleh ribuan masyarakat dan jamaah Daarut Tauhid. Pada saat itu, di bagian bawah bangunan Masjid Daarut Tauhid dialokasikan sejumlah kamar tidur yang berfungsi sebagai asrama santri putri atau akhwat yang berkapasitas 70 orang. Adapun lantai dua dan tiga difungsikan untuk shalat sedangkan lantai satu dijadikan area untuk toko (minimarket), ruang khusus akhwat, ruang wudhu, dan kamar mandi. Pada tahun 2015 dilakukan pembangunan perluasan dan renovasi Masjid Daarut Tauhid Bandung secara besar-besaran. Peletakan batu pertama pembangunan masjid dilakukan pada Kamis, 29 Januari 2015. Dua tahun kemudian tepatnya tanggal 20 November 2017 Masjid Daarut Tauhiid rampung pembangunannya dan diresmikan oleh KH. Abdullah Gymnastiar selaku Pembina Pesantren Daarut Tauhiid. Masjid hasil renovasi terbaru dibangun 4 lantai plus basement satu lantai. Pintu masjid terpisah antara ikhwan dan akhwat. Front Office (FO) DKM juga ada pada masing-masing area. Tempat wudhu dan kamar mandi dekat dengan pintu masuk. Salah satu hal yang membedakan Masjid Daarut Tauhid dengan masih lain adalah sangat bersahabat dengan jamaah difabel, yaitu dengan memfasilitasi lift khusus untuk mereka agar memudahkan mereka menaiki ruangan masjid hingga ke lantai 4. Selain itu juga dilengkapi kamar mandi khusus difabel yang terpisah antara ikhwan dan akhwat.",5,12,4.9,-6.863527,107.5899194,,,"https://www.google.com/maps?q=-6.863527,107.5899194"
eo66ZNdFEfABV7LKLG8L4u,Gereja Tiberias Indonesia Bandung,"Gereja Tiberias Indonesia (GTI), atau Tiberias Ministry adalah salah satu sinode gereja Kristen Protestan di Indonesia. Salah satu ciri khas dari pelayanan GTI adalah pelayanan Kesembuhan Ilahi melalui Perjamuan Kudus dan Minyak Urapan. Gereja Tiberias Indonesia merupakan gereja pewahyuan yang diperintahkan oleh Tuhan Yesus kepada Pdt. DR. Yesaya Pariadji. Tugas Gereja Tiberias adalah untuk membuktikan bahwa Yesus Kristus adalah Tuhan Allah yang Maha Kuasa dibuktikan melalui mujizat-mujizatNya; bahwa Firman Allah bukan terdiri atas kata-kata, tetapi kuasa; bahwa Firman Allah lebih dari seluruh ilmu pengetahuan manusia; bahwa manusia harus hidup dalam pertobatan, harus hidup dalam kekudusan agar layak berdiri di hadapanNya dan pesta di Kerajaan Sorga.",5,12,4.9,-6.9347698,107.6253513,,,"https://www.google.com/maps?q=-6.9347698,107.6253513"
CGFxno62rMYryHYXGDzNRs,Tektona Waterpark,"Tektona Waterpark sebuah wahana yang memberikan sensasi bermain air bersama keluarga dan sahabat anda, memberikan keceriaan bagi anak-anak maupun pengunjung dewasa dengan fasilitas modern diantaranya Kolam Ombak dan Kolam Arus, Kolam Anak dan Balita, Semi Olympic serta Mini Slider untuk anak-anak dan Mega Slider untuk dewasa dengan ketinggian hampir dari 30 meter, yang akan memicu adrenaline para pengunjung. Selain itu wahana Tektona Waterpark juga menyediakan pojok kuliner, gazebo serta jasa pompa dan foto aksi yang dapat diperoleh di sudut wahana Tektona Waterpark, dan juga selalu tersedia ruang ganti serta ruang bilas di dalam kawasan Tektona Waterpark.",4,12,3.8,-7.0096022,107.6062161,,,"https://www.google.com/maps?q=-7.0096022,107.6062161"
mPtKak8n8Q6oQvm7gTi7WJ,Curug Cilengkrang,"Curug Cilengkrang bisa menjadi pilihan tujuan objek wisata alam di Bandung. Menawarkan area hutan sejuk serta area air terjun yang menyegarkan. Meski tidak besar, kawasan air terjun cukup bisa untuk menenangkan dan kembali menyegarkan wisatawan. Seolah bertolak belakang dari hingar bingar kota Bandung. Curug Cilengkrang menawarkan wisata alam yang tenang dan begitu hijau. Air terjun yang mempesona, serta hutan dengan pepohonan yang begitu asri. Dimana, tempat ini juga menjadi habitat hidup berbagai satwa liar yang masih terjaga.",2,12,4,-6.8908877,107.7307085,,,"https://www.google.com/maps?q=-6.8908877,107.7307085"
7ZAagarzmhFtu67UDrFmKw,Roemah Seni Sarasvati,"Roemah Seni Sarasvati adalah sebuah galeri yang berlokasi di Jl. Jendral Sudirman 137, Bandung. RSS merupakan project utama Sarasvati Arts Management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. RSS juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi Kota Bandung serta merawat kreativitas dan pengetahuan. Salah satu program kerja yang sedang dirancang adalah Grote Postweg Art Project.",1,12,4.4,-6.9204173,107.5996425,,,"https://www.google.com/maps?q=-6.9204173,107.5996425"
S5KkLYqqUrgXEuMhHMUZWS,Puspa Iptek Sundial,"Puspa Iptek Sundial adalah wahana pendidikan yang terletak di kawasan Kota Baru Parahyangan, Padalarang, Bandung, Jawa Barat. Puspa Iptek Sundial diresmikan pada tanggal 11 Mei 2002, bertepatan dengan momen Hari Pendidikan Nasional. Keberadaan Puspa Iptek Sundial merupakan upaya penting bagi perwujudan Kota Baru Parahyangan sebagai Kota Mandiri yang berwawasan pendidikan. Mulai tahun 2013 area alat peraga di Puspa Iptek Sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi.",4,12,4.4,-6.852208,107.493882,,,"https://www.google.com/maps?q=-6.852208,107.493882"
G28RVBAmQcNFkRB9FSi57c,Curug Aseupan,"Curug Aseupan berada di kawasan Curug Tilu Leuwi Opat. Curug ini merupakan bintang utama dari beberapa curug di sini. Jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. Curug ini sendiri berada di Dusun Ciwangan, Kelurahan Cihanjuang rahayu, kecamatan Parangpong, Kabupaten Bandung Barat. Sekitar 9 KM dari Lembang yang jarangnya cukup berdekatan dengan Curug Cimahi. Bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas.",2,12,4.7,-6.7875652,107.5822844,,,"https://www.google.com/maps?q=-6.7875652,107.5822844"
CZqb8FY3MsATJMsvcTspL8,Museum Pendidikan Nasional,"Museum Pendidikan Nasional Universitas Pendidikan Indonesia diresmikan oleh Gubernur Jawa Barat, H. Ahmad Heryawan, Lc. Pembangunan Museum Pendidikan Nasional ini merupakan salah satu bentuk tanggung jawab UPI sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. Museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan Museum Pendidikan Nasional Universitas Pendidikan Indonesia. Museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. Keberadaan Museum Pendidikan Nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di Jawa Barat dan Nasional. Karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.",1,12,4.6,-6.8597474,107.5941693,,,"https://www.google.com/maps?q=-6.8597474,107.5941693"
MtkGF8tgGY5rZJVX2iLuEM,Curug Anom,"Curug Anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. Lokasi Curug Anom berada dalam kawasan obyek wisata Natural Hill Lembang, tepatnya di Jln. Kolonel Masturi, Kec. Cisarua, Kab. Bandung Barat, Jawa Barat. Meskipun debit air di Curug Anom Lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. Aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu.",2,12,4.6,-6.8116009,107.5695213,,,"https://www.google.com/maps?q=-6.8116009,107.5695213"
X2SPRWGWX6mNpRHf5MuynC,Taman Badak,"Taman Badak ini baru saja diresmikan pada tanggan 19 Desember 2017 oleh Bapak Ridwan Kamil sebagai Wali Kota Bandung. Terdapat Patung Badak yang berusia puluhan tahun di taman ini yang menjadi ikonnya. Patung Badak tersebut direvitalisasi, sehingga kini tampilannya baru dan menjadi spot foto favorit bagi para pengunjung. Selain Patung Badak, juga terdapat Patung Dewi Sartika yang berada di samping Taman Badak yang juga turut direvitalisasi, tetapi Patung Dewi Sartika ini bentuk awalnya kecil dan kini telah diperbesar.",4,12,4.5,-6.9132752,107.6094908,,,"https://www.google.com/maps?q=-6.9132752,107.6094908"
iKEoxTA8a7gRGwpiCF9jkJ,Batununggal Indah Club,"Kolam renang Batununggal merupakan salah satu kolam renang yang digemari warga Bandung saat liburan. Kolam renang berada di kawasan komplek perumahan Batununggal Insah Estate. Buat kamu yang paham dengan perumahan tersebut pasti mudah sekali untuk menuju ke lokasi. Kolam renang ini sebenarnya bernama Kolam Renang Batununggal Indah Club atau kolam renang BIC. Kolam renang ini merupakan salah satu fasilitas exclusive bagi para penghuni perumahan. Meskipun merupakan fasilitas perumahan, tetapi pihak pengelola sudah membuka untuk umum. Jadi buat kamu yang berada di Bandung dan sekitarnya tanpa harus tinggal di perumahan tersebut sudah bisa menikmati liburan di sana sob.",4,12,4.4,-6.96323,107.626416,,,"https://www.google.com/maps?q=-6.96323,107.626416"
KktmGWFFgGoP9pJLdqpvCS,Sendang Geulis Kahuripan,"Wilayah ini lebih tepatnya berada di RPH Cikalong Wetan, BKPH Padalarang Perum Perhutani BKPH Bandung Utara. Dilihat dari kawasannya, mengingatkan saya kepada salah satu objek wisata yang berada di jawa tengah. Lebih tepatnya berada di klaten, Umbul Ponggok namanya. Bagi Sobat Native yang sudah pernah ke Umbul Ponggok, objek wisata sendang ini hampir sama persis. Hanya saja, di kawasan ini digunakan secara serba guna. Maksud dari serba guna adalah. Sumber mata air yang keluar dari objek wisata ini digunakan juga oleh sebagian masyarakat sekitar sebagai tempat mencuci. Tunggu dulu, jangan merasa jijik dahulu. Sumber mata air yang menghasilkan sendang ini hampir setiap menit mengalir air-air bersih.",2,12,4.3,-6.7495268,107.478658,,,"https://www.google.com/maps?q=-6.7495268,107.478658"
PZbJKFMQnohEu5MEshz28g,Sanghyang Heuleut,"Danau yang satu ini memiliki air jernih bernuansa kehijauan yang berpadu indah dengan tebing batu berukuran besar di sekelilingnya. Di sela-sela bebatuan, kamu bisa menemukan pepohonan dan rerumputan hijau yang menyegarkan mata. Bebatuannya yang tinggi itu bahkan kerap digunakan sebagai tempat para traveler untuk meloncat indah menuju danau purba tersebut. Danau Sanghyang Heuleut memiliki kedalaman sekitar tiga meter. Jadi, sebelum kamu masuk ke dalam danau, pastikan kamu bisa berenang agar tidak tenggelam, atau setidaknya telah memiliki perlengkapan seperti jaket pelampung. ",2,12,4.4,-6.8765131,107.3422183,,,"https://www.google.com/maps?q=-6.8765131,107.3422183"
8XTdZ8UTpDQnbT2wtsWw7k,Lereng Anteng Panoramic Coffee Place,"Lereng Anteng Panoramic Coffee adalah sebuah tempat tongkrongan asyik berupa cafe and resto dengan perpaduan antara kafe dan spot wisata alam. Tempat makan satu ini dibuka sejak tanggal 1 Juni 2016 lalu dengan menempati luas areal sekitar 500 m² dan hadir mengusung konsep cozy. Nama kafe ini diambil dari kata Lereng yang artinya tempat di pinggiran dataran tinggi dan Anteng (bahasa Sunda) memiliki arti tempat dengan suasana nyaman. Selain menyajikan aneka menu makanan dan minuman, Lereng Anteng Panoramic Coffe juga menyuguhkan view yang begitu luar biasa indahnya",2,12,4.4,-6.842535,107.622698,,,"https://www.google.com/maps?q=-6.842535,107.622698"
3bLJbJDYryk7ky9AMju7pN,Masjid Pusdai,"Masjid PUSDAI (pusat dakwah islam) dibangun dalam arsitektur asli di Indonesia, dengan bentuk bentuk yang khas atap Limas. Aplikasikan pada semua atap bangunannya dengan dipadu berbagia gaya arsitektur masjid masjid di seluruh penjuru dunia Islam. Uniknya daripada yang lain, ternyata ada pada bagian kubah (atap masjid) yang terbuat dari sebuah kayu. Sebagian ornamen pada masjid ini, terbuat dari kayu dan terkesan alami dan begitu kuat. Batu marmer juga ikut mendominasi bangunan masjid dengan beberapa hiasan bermotif etnis dalam pola kaligrafinya yang terdapat di bangunan masjid PUSDAI.",5,12,4.7,-6.9000672,107.62587,,,"https://www.google.com/maps?q=-6.9000672,107.62587"
6XjLJQsy2L9Z8cjGV4DvNn,Perkebunan Teh Malabar,"Salah satu perkebunan teh yang cukup terkenal di Jawa Barat adalah perkebunan teh Malabar yang dibangun pada masa penjajahan kolonial Belanda tahun 1896. Perkebunan ini masuk dalam wilayah kecamatan Pangalengan Kabupaten Bandung, kira-kira 45 km dari pusat Kota Bandung. Jika anda berkunjung ke daerah ini, maka mata akan akan dimanjakan dengan aktivitas penduduk setempat yang mayoritas penduduknya menjadi pemetik teh dan memelihara sapi perah. Jadi jangan heran apabila anda memasuki daerah ini, anda akan melihat penduduk yang sedang memetik di kebun teh dan memelihara sapi. Namun, untuk mencapai perkebunan Malabar yang ada di Pangalengan ini, anda harus menempuh perjalanan yang panjang dan berkelok-kelok membuat anda harus berhati-hati.",2,12,4.4,-7.2274463,107.6050805,,,"https://www.google.com/maps?q=-7.2274463,107.6050805"
KgKX7tXDEYnwMHJ6sF7DCa,Pemandian Air Panas Ciater,"Di Subang, terdapat kawasan pemandian Air Panas Ciater yang sering menjadi incaran wisatawan. Kawasan wisata yang buka 24 jam ini memiliki suhu air sekitar 43-46 derajat celcius. Sangat cocok untuk menyegarkan badan wisatawan. Terdapat berbagai kolam pemandian air panas di sini. Baik untuk dewasa maupun anak-anak. Untuk suhu air pada kolam anak terbatas hanya mencapai 39 derajat Celcius sedangkan kolam dewasa bisa mencapai 46 derajat Celcius.",2,12,4.3,-6.7380853,107.6566092,,,"https://www.google.com/maps?q=-6.7380853,107.6566092"
29yccEUbTwStTeSofmmcLr,Taman Bunga Cihideung,Taman Bunga Cihideung mempunyai pesona alam yang sederhana namun mampu menghasilkan landscape yang menyita perhatian. Pesona dari kebun / taman bunga ini padahal hanya sebatas tumbuhan sejenis bunga. Lalu ada pula beberapa daya tarik lain sehingga membuat destinasi wisata alam ini masuk ke dalam list wisata Bandung. Salah satunya yaitu area spot foto yang sangat kekinian dan instagramable yang menjadi incaran utama wisatawan remaja. Khususnya bagi para influencer yang sedang mencari latar sempurna untuk sebuah konten.,2,12,4.1,-6.8038883,107.5866313,,,"https://www.google.com/maps?q=-6.8038883,107.5866313"
NBF7XDvynJf2z5xXRrPfUs,The Lodge Maribaya,"The Lodge Maribaya adalah salah satu tempat wisata di Lembang yang menawarkan berbagai hal pada pengunjung. Disini kita bisa melakukan berbagai akitivitas seperti camping, trekking mengelilingi area hutan pinus yang indah, acara gathering dan team building, atau bahkan hanya sekedar refreshing menikmati kuliner. Terdapat juga berbagai wahana yang pastinya instagrammable banget. Di kelilingi oleh pegunungan dengan hutan pinus yang khas, udara dan suasana disini memang segar banget. Ingin mengadakan private gathering, atau bahkan acara pernikahan disini? bisa banget. Dengan backdrop pegunungan hijau yang indah, tentunya bakal membuat acara anda lebih berkesan.",2,12,4.3,-6.8294112,107.6874666,,,"https://www.google.com/maps?q=-6.8294112,107.6874666"
2aeG5UBvVHg5QxGgBpUpYS,Tafso Barn,"Nama Punclut mungkin sudah cukup akrab di telinga wisatawan. Kawasan dataran tinggi di Bandung yang belakangan populer sebagai destinasi wisata. Selain menawarkan pemandangan yang indah, kawasan ini juga memiliki banyak tempat wisata untuk rekreasi. Salah satunya adalah kawasan wisata sekaligus restoran Tafso dan Boda Barn atau sering dikenal juga dengan Tafso Barn. Tempat rekreasi ini memadukan tempat makan dengan nuansa taman dan gudang yang unik. Pemandangan perbukitan yang dipotong garis horison menjadi incaran utama pengunjung. Sangat tepat nongkrong dan bersantai ketika berlibur di Bandung.",2,12,4.2,-6.8426446,107.6228408,,,"https://www.google.com/maps?q=-6.8426446,107.6228408"
dTx9sF3EhjojGUcyiSRFQc,Curug Luhur Waterfall,"Sekitaran Bandung banyak sekali curug dari yang kekinian, terlupakan, kurang terdengar sampai baru dengar. Salah satunya adalah curug Luhur Cibodas di daerah Maribaya Lembang di sekitar area ini ada 3 curug, penduduk lokal menyebutnya curug Cibodas pernah disebut juga curug Keraton .. tapi sekarang lebih dikenal curug Luhur, selain yang ini ada juga curug Lalay yang tidak terlalu tinggi dan satu lagi curug yang paling tinggi diarea sini yaitu curug Luhur .. posisinya lebih kedalam lagi sekitar 3 km dari pos masuk, masih jarang orang yang kesana",2,12,4.2,-6.8131767,107.7136367,,,"https://www.google.com/maps?q=-6.8131767,107.7136367"
kf4hn9c5PTKBcF5fT2P9AR,Curug Malela,"Curug Malela adalah salah satu destinasi alam yang berupa air terjun. Curug ini memilliki keindahan yang luar biasa. Jadi tak heran banyak para pengunjung yang datang untuk mengunjungi curug ini. Para pengunjung yang datang tidak hanya dari dalam kota saja, namun juga dari luar kota seperti DKI jakarta, Jawa Tengah, Jawa Barat dan masih banyak lagi. Curug ini memiliki ketinggian yang cukup tinggi yaitu sekitar 60 sampai 70 meter. Namun curug ini memiliki lebar yang cukup sempit yaitu sekitar 50 meter saja. Curug yang menjulang tinggi ini memiliki air yang sangat deras dan dingin. Jadi jika kamu berdiri di dekat air terjun ini siap siap pakaianmu akan basah terkena cipratan air. Air terjun Malela tidak hanya terdiri dari satu pancuran air saja, namun terdiri dari beberapa pancuran air yang berdekatan. Karena curug ini memiliki pancuran air yang berjejeran seperti air terjun niagara yang ada di Amerika, banyak para pengunjung yang menyebutnya sebagai “Niagara nya Cianjur”.",2,12,4.4,-7.0182386,107.2072145,,,"https://www.google.com/maps?q=-7.0182386,107.2072145"
6PtpiCL7XRg9PkwxZ2mP9y,Kawah Rengganis Cibuni,"Kawasan Bandung Selatan khususnya Ciwidey memang sudah dikenal sebagai destinasi wisata alam dengan panorama yang indah dan udara yang sejuk, oleh karena itu masyarakat perkotaan memilih berwisata ke Ciwidey untuk “melarikan” diri dari kesibukan mereka di Kota. Wisata Ciwidey yang satu ini tidak kalah eksotis dari Kawah Putih, Rancaupas atau Situ Patenggang. Berdasarkan catatan Sejarah Kawah Rengganis, kawah ini sudah terbentuk akibat proses alam jutaan tahun lalu. Dimana berdasarkan penelitian, Kawah Rengganis ini terbentuk dari dahsyatnya letusan Gunung Sunda Purba, khususnya Gunung Patuha, yang juga menciptakan kawah lainnya, Kawah Putih. Bukti kedahsyatan letusannya bisa kita lihat sendiri, dimana hingga saat ini di Kawah Rengganis masih tercium begitu kuat aroma bau belerang dari areal kawahnya.",2,12,4.3,-7.1724126,107.3766656,,,"https://www.google.com/maps?q=-7.1724126,107.3766656"
6nCzEZ26fVK54fMAmAYFGE,Pemandian Air Panas Cimanggu,Air Panas Cimanggu menjadi salah satu objek wisata di Bandung yang menawarkan berbagai macam daya tarik yang dijamin mengagumkan. Tempat wisata yang satu ini juga dikenal dengan nama Cimanggu Natural Hot Spring. Menikmati pemandian air panas dan juga hijaunya pemandangan di pemandian ini pastinya bisa membuat pikiran Anda lebih rileks. Pikiran rileks pastinya akan membuat Anda lebih bersemangat saat kembali bekerja.,2,12,3.9,-7.1471529,107.3901424,,,"https://www.google.com/maps?q=-7.1471529,107.3901424"
YTmYk5YsVHRRJKqubyPkhv,Glamping Lakeside Rancabali,"Glamping Lakeside Rancabali menawarkan tempat berkemah mewah yang cocok untuk Anda jadikan destinasi liburan di akhir pekan. Seperti namanya, glamping atau glamour camping terdiri dari tenda yang berisikan tempat tidur nyaman, kamar mandi di dalam ruangan, pemanas, dan berbagai amenitas layaknya hotel berbintang. Berlokasi di Jalan Raya Ciwidey Rancabali KM 1, Glamping Lakeside berada di sekitar Situ Patenggang dan perkebunan teh yang subur. Tidak heran jika pemandangan dari glamping ini begitu apik dan Instagramable untuk berfoto.",4,12,4.4,-7.1675908,107.3532419,,,"https://www.google.com/maps?q=-7.1675908,107.3532419"
NhUrBeMXrtjFSEYeXjCNFs,Bukit Jamur,"Bukit Jamur Ciwidey adalah satu dari sekian banyak pesona wisata alam yang berada di Kecamatan Ciwidey, Kabupaten Bandung, Provinsi Jawa barat. Bukit Jamur Ciwidey memang memiliki khas wisata Ciwidey, yaitu objek wisata di tengah hamparan kebun teh, dengan udara yang sangat sejuk.Suasana saat kabut turun di area perkebunan membuat suasana menjadi romatis. Bukit Jamur Ciwidey suasananya cocok juga bagi jomblowan – jomblowati, banyak spot dengan latar alam yang indah, yang dimungkinkan mampu melupakan sang mantan.",2,12,4.2,-7.1951102,107.4312811,,,"https://www.google.com/maps?q=-7.1951102,107.4312811"
C7EuB7CMX2vU2iyRKc9pLU,Kebun Tanaman Obat Sari Alam,"Kebun Tanaman Obat Sari Alam lebih terkenal dengan sebutan wisata pengobatan herbal, karena disana terdapat banyak sekali tanaman yang dijadikan sebagai pengobatan alternative. Kebun Tanaman Obat Sari Alam lebih dikenal oleh orang Bandung dengan sebutan KTO Sari Alam. Lokasi: Jl. Raya Ciwidey bandung km 26 no 8 rt 1 rw 2 kampung Andir, Cukanggenteng, Kec. Pasirjambu, kab Bandung, Jawa Barat 40972",2,12,4.9,-6.601321,106.632734,,,"https://www.google.com/maps?q=-6.601321,106.632734"
YxCyNYSbruxHZG8potW422,Happyfarm Ciwidey,"Objek wisata alam dan edukasi tengah banyak menjamur akhir-akhir ini. Selain De Ranch dan Farmhouse Lembang, ada juga Happy Farm Ciwidey di Bandung. Objek wisata ini masih terbilang baru, karena baru bulan Juni 2019 ini berdiri. Konsepnya hampir sama, wisata alam dan peternakan dengan unsur edukasi. Sangat cocok menjadi tujuan wisata keluarga, terutama untuk anak-anak. Dan semakin seru karena bermain di area outdoor dengan udara sejuk.",2,12,4.2,-7.1147877,107.4380865,,,"https://www.google.com/maps?q=-7.1147877,107.4380865"
83RxdVQxYw3fDSuuPezGcz,Saung Angklung Mang Udjo,"Saung Angklung Udjo (SAU) adalah suatu tempat yang merupakan tempat pertunjukan, pusat kerajinan tangan dari bambu, dan workshop instrumen musik dari bambu. Selain itu, SAU mempunyai tujuan sebagai laboratorium kependidikan dan pusat belajar untuk memelihara kebudayaan Sunda dan khususnya angklung. Didirikan pada tahun 1966 oleh Udjo Ngalagena dan istrinya Uum Sumiati, dengan maksud untuk melestarikan dan memelihara seni dan kebudayaan tradisional Sunda. Berlokasi di Jalan Padasuka 118, Bandung Timur Jawa Barat Indonesia. Dengan suasana tempat yang segar udaranya dan dikelilingi oleh pohon-pohon bambu, dari kerajinan bambu dan interior bambu sampai alat musik bambu. Disamping pertunjukan rutin setiap sore, Saung Angklung Udjo telah berkali-kali mengadakan pertunjukan khusus yang dilakukan pada pagi atau siang hari. Pertunjukkan tersebut tidak terbatas diadakan di lokasi Saung Angklung Udjo saja, tetapi berbagai undangan tampil di berbagai tempat baik di dalam maupun di luar negeri, pada bulan Agustus tahun 2000 di Sasana Budaya Ganesha ITB, Bandung, Saung Angklung Udjo mengadakan konser kolaborasi dengan penyanyi cilik yang dijuluki Shirley Temple-nya Indonesia, yaitu Sherina. Saung Angklung Udjo tidak terbatas pada hanya menjual seni pertunjukan saja, berbagai produk alat musik bambu tradisional (angklung, arumba, calung dan lainnya) dibuat dan dijual kepada para pembeli.",1,12,4.7,-6.8971362,107.6558466,,,"https://www.google.com/maps?q=-6.8971362,107.6558466"
V8GcsGGg4szfjRKFCgJAgw,Taman Kupu-Kupu Cihanjuang,"Taman Kupu-Kupu Cihanjuang Bandung ini,sepertinya telah menambah daftar objek wisata di Bandung yang unik dan menarik seperti halnya theme park Jendela Alam Bandung sekaligus bernilai edukasi yang sangat tinggi buat anak-anak dan sebagai sarana pembelajaran kepada anak kita bahwa pelestarian hewan langka dan cantik ini bisa diajarkan sejak usia dini.Dan faktanya, meskipun relatif masih anyar, namun salah satu tempat wisata keluarga di bandung ini nyatanya berhasil banyak menarik atensi atau perhatian wisatawan lokal kota Bandung maupun wisatawan luar daerah yang sedang liburan di Bandung. Lokasi Tempat wisatanya yang memang masih sangat rindang dan sejuk, ditunjang lagi dengan design interior taman kupu-kupu yang ditata sangat begitu detil dan menarik. Apabila melancong ke kawasan wisata yang satu ini, diharapkan anak-anak anda bisa memperoleh informasi tentang bagaimana proses metamorfosis seekor kupu-kupu mulai dari bibit larva hingga tumbuh besar secara sempura.",2,12,4,-6.8590047,107.568779,,,"https://www.google.com/maps?q=-6.8590047,107.568779"
6qdxrqLxCwFA9gf2JckCVd,Taman Miniatur Kereta Api,"Salah satu wisata yang ramai di Bandung adalah Taman Miniatur Kereta Api yang berada di taman wisata Floating Market Lembang. Dengan menghadirkan pernak-pernik kereta api secara lengkap dan sangat detail membuat taman miniatur kereta api ini seolah-olah benar hidup. Tak heran jika objek wisata ini mengundang ribuan orang untuk menikmati sekaligus belajar banyak tentang perkeretaan api baik di Indonesia maupun dunia. Taman miniatur ini menyediakan toko suvenir yang menjual beragam jenis miniatur kendaraan mulai dari mobil, pesawat dan kereta api tentunya. Selain itu, bagi pengunjung yang ingin menikmati sajian aneka ragam kuliner bisa langsung ke Floating Market Lembang. Bagi pengunjung yang berasal dari luar kota dapat menginap di hotel-hotel yang berdekatan dengan lokasi taman miniatur. Jarak hotel dari taman miniatur sekitar 200 meter sampai 1 kilometer. Hotel-hotel tersebut antara lain Grand Hotel Lembang, Hotel Cemara Asri, Hotel Buah Sinuan dan Hotel Pesona Bamboe. Tarif sewa hotel menginap semalam antara Rp 200.000 hingga Rp 1.000.000.",4,12,4.4,-6.817327,107.61794,,,"https://www.google.com/maps?q=-6.817327,107.61794"
BKqaJ45PnEBfZP433jb6gL,Bukit Gantole Cililin,Bukit Gantole Cililin atau yang dikenal juga dengan sebutan Venue Gantole merupakan sebuah kawasan wisata yang awalnya di buka untuk tujuan terselenggaranya Porda Jabar 2010 dan Pekan Olahraga Nasional 2016 Cabang olahraga Paralayang. Kawasan wisata ini menjadi buah bibir setelah menjadi tuan rumah penyelenggaraan PON 2016. Olahraga paralayang sendiri merupakan jenis olahraga yang di lakukan di atas lereng bukit atau gunung dengan hanya memanfaatkan angin sebagai sumber utama. Oleh karenanya lokasi Bukit Gantole Cililin yang berada di ketinggian 1063 Mdpl dengan hempasan angin yang kencang sangat pas untuk olahraga ini.,2,12,4.4,-6.9588812,107.4713147,,,"https://www.google.com/maps?q=-6.9588812,107.4713147"
S27dJzUHUmmCFokxAGmygm,Kyotoku Floating Market,"Kyotoku Floating Market Bandung, sebuah wisata kekinian yang mengusung tema hal-hal yang berbau Jepang. Di tempat ini anda akan melihat bangunan-bangunan khas Jepang serta pemandangan bak di negeri sakura. Jepang merupakan salah satu negara selain Korea Selatan yang menjadi tujuan favorit turis dari Indonesia. Karena sudah menjadi negara maju, berkunjung ke Jepang membutuhkan biaya akomodasi yang tidak sedikit, tiket pesawat, serta proses pengurusan visa yang ribet. Tak perlu jauh-jauh pergi ke luar negeri, anda dapat menikmati berwisata dengan nuansa Jepang di Bandung. Pengelola wisata mendesain tempat ini mirip-mirip dengan Kyoto, salah satu wilayah di Jepang yang kental dengan budaya. Melihat bunga sakura yang menjadi ikon Jepangpun tak perlu menunggu bulan April, kawasan wisata ini di lengkapi dengan hiasan bunga sakura sehingga suasana Jepang terasa semakin kental. Bagi anda yang tertarik berfoto memakai kimono atau yukata dengan background ala Jepang untung dipajang di instagram. Berikut review singkat kawasan wisata ini.",1,12,4.5,-6.819875,107.618707,,,"https://www.google.com/maps?q=-6.819875,107.618707"
